numeric_id_1,numeric_id_2
54065,112137
54065,129886
54065,167221
54065,82292
54065,145532
54065,101320
54065,20366
54065,90422
54065,11706
54065,43615
54065,25565
54065,132388
54065,67942
54065,339
54065,14550
54065,97783
54065,25530
54065,97784
54065,132373
54065,136606
54065,107220
54065,63799
54065,158846
54065,6362
54065,164220
54065,75930
54065,63023
54065,151081
54065,20643
54065,40934
54065,122329
54065,39592
54065,90506
54065,135290
54065,75326
54065,161949
54065,125218
54065,129687
54065,75952
54065,167405
54065,53505
54065,10546
54065,137699
54065,47456
54065,147048
54065,146715
54065,137849
54065,113438
54065,15508
54065,111678
54065,26979
54065,36895
54065,141989
54065,103941
54065,82102
54065,150817
54065,50270
54065,97127
54065,75037
54065,60976
54065,159970
54065,129174
54065,95426
54065,153220
54065,14024
54065,4313
54065,142757
54065,118725
54065,51429
54065,133336
54065,16038
54065,129374
54065,35881
54065,87104
54065,122596
54065,1425
54065,119147
54065,31562
54065,147221
54065,84448
54065,109219
54065,93913
54065,126560
135881,135541
135881,156785
135881,41538
135881,95426
135881,122329
135881,16868
135881,151081
135881,167577
135881,164774
135881,167575
135881,99804
135881,34164
135881,142546
4313,135541
4313,292
4313,29948
4313,5707
4313,67257
4313,40811
4313,66034
4313,84816
4313,131725
4313,1246
4313,165660
4313,24637
4313,70294
4313,28507
4313,129687
4313,122596
4313,129174
4313,99687
4313,47456
4313,26979
4313,95426
4313,114744
4313,167575
4313,142546
4313,135290
4313,164774
4313,97783
4313,125218
4313,138659
4313,126560
4313,34164
4313,129374
4313,39592
4313,53505
4313,167429
4313,111678
4313,129886
4313,165219
4313,164189
4313,1425
142546,156785
142546,292
142546,40811
142546,66838
142546,122596
142546,26979
142546,95426
142546,114744
142546,167575
142546,80108
142546,96278
142546,104620
142546,125218
142546,39592
142546,34164
142546,129374
142546,35881
142546,53505
142546,167429
142546,164774
142546,1425
96748,156785
96748,28207
96748,292
96748,29948
96748,97901
96748,40811
96748,66838
96748,131725
96748,1246
96748,51020
96748,53197
96748,24637
96748,18021
96748,60976
96748,51429
96748,101320
96748,80915
96748,57834
96748,139523
96748,23381
96748,122596
96748,129174
96748,99687
96748,136606
96748,48860
96748,95426
96748,339
96748,7823
96748,655
96748,90506
96748,40934
96748,114744
96748,135290
96748,24581
96748,125007
96748,89370
96748,30929
96748,109255
96748,137849
96748,83670
96748,59251
96748,97783
96748,125218
96748,34164
96748,145888
96748,158846
96748,24679
96748,39592
96748,91880
96748,53505
96748,98354
96748,11461
96748,104518
96748,50270
96748,78606
96748,137357
96748,129886
96748,129374
96748,93913
96748,132373
292,57834
292,29948
292,16868
292,160200
292,131420
292,131725
292,1246
292,126031
292,124498
292,85223
292,113438
292,80915
292,111678
292,99755
292,60976
292,61146
292,95426
292,17727
292,129374
292,46323
292,84448
292,136606
292,94656
160200,45492
160200,112045
160200,29948
160200,40811
160200,1246
160200,165660
160200,113871
160200,24637
160200,139744
160200,56583
160200,129687
160200,76660
160200,122596
160200,129174
160200,47456
160200,26979
160200,95426
160200,161949
160200,122329
160200,107220
160200,114744
160200,83670
160200,97783
160200,125218
160200,104620
160200,34164
160200,129374
160200,84448
160200,53505
160200,147713
160200,24679
160200,111678
160200,167429
160200,129886
167575,135541
167575,156785
167575,50592
167575,40811
167575,151421
167575,41538
167575,23855
167575,60976
167575,101320
167575,26365
167575,121305
167575,90422
167575,23381
167575,126316
167575,47456
167575,26979
167575,95426
167575,122329
167575,167405
167575,114744
167575,40215
167575,31907
167575,34164
167575,104620
167575,167577
167575,147713
167575,53505
167575,122855
167575,164774
167575,6474
167575,111678
167575,164189
167575,97163
167575,39592
167575,129886
167575,165219
167575,84448
167575,61951
167575,1425
34164,135541
34164,68291
34164,156785
34164,127387
34164,63650
34164,27771
34164,103741
34164,25264
34164,29948
34164,5707
34164,50592
34164,151421
34164,85053
34164,66034
34164,43401
34164,84816
34164,12328
34164,66838
34164,76832
34164,131725
34164,108416
34164,1246
34164,41538
34164,140059
34164,92705
34164,51020
34164,165660
34164,139744
34164,18021
34164,107384
34164,142928
34164,23855
34164,56583
34164,37509
34164,70294
34164,24538
34164,6362
34164,20643
34164,55796
34164,60976
34164,51429
34164,109219
34164,26365
34164,14024
34164,36895
34164,121305
34164,155581
34164,90422
34164,129687
34164,76660
34164,146715
34164,131420
34164,94317
34164,23381
34164,122596
34164,129174
34164,148674
34164,126316
34164,81638
34164,70959
34164,144899
34164,140721
34164,155013
34164,60091
34164,79706
34164,46323
34164,47456
34164,26979
34164,95426
34164,94272
34164,167405
34164,97784
34164,339
34164,5948
34164,141989
34164,141660
34164,60662
34164,655
34164,90506
34164,48810
34164,40934
34164,107220
34164,157156
34164,114744
34164,14550
34164,118725
34164,20366
34164,150817
34164,24563
34164,142757
34164,113438
34164,137849
34164,83670
34164,167123
34164,25565
34164,159970
34164,47532
34164,67073
34164,62910
34164,136463
34164,136010
34164,97163
34164,164220
34164,167577
34164,164774
34164,157083
34164,69729
34164,104620
34164,145532
34164,103990
34164,145888
34164,87362
34164,16868
34164,154876
34164,94249
34164,152357
34164,113273
34164,135573
34164,10546
34164,91880
34164,122855
34164,98354
34164,31907
34164,91462
34164,94656
34164,28536
34164,100405
34164,164189
34164,115561
34164,145535
34164,129886
34164,80108
34164,108862
34164,78606
34164,29914
34164,158846
34164,119420
34164,82102
34164,132373
34164,2038
34164,160005
34164,54304
34164,100999
34164,151081
34164,138171
34164,39592
34164,165219
34164,53505
34164,167429
34164,147048
34164,15508
34164,115461
34164,88796
34164,104518
34164,50270
34164,133336
34164,129374
34164,126546
34164,87104
34164,31562
34164,147221
34164,84448
34164,125827
34164,138760
34164,61951
34164,1425
48810,28207
48810,29948
48810,1246
48810,101320
48810,80915
48810,90422
48810,129174
48810,136606
48810,95426
48810,122329
48810,39592
48810,113273
48810,125218
48810,137849
48810,129374
48810,97783
48810,107220
60976,156785
60976,45492
60976,103741
60976,29948
60976,40811
60976,43401
60976,84816
60976,66838
60976,131725
60976,1246
60976,137927
60976,51020
60976,165660
60976,24637
60976,18021
60976,101320
60976,53505
60976,57834
60976,135290
60976,31907
60976,138832
60976,95426
60976,62910
60976,158846
60976,40934
60976,24679
60976,122329
60976,104620
60976,79706
60976,25565
60976,129374
60976,11461
60976,144899
60976,129687
60976,154876
60976,103941
60976,76660
60976,47456
60976,130307
60976,157083
60976,111678
60976,26979
60976,80915
60976,55301
60976,75930
60976,129174
60976,39592
60976,165219
60976,140206
60976,46323
60976,122596
60976,1425
60976,339
60976,125218
60976,109219
60976,151440
60976,132373
60976,136606
60976,107220
95426,135541
95426,68291
95426,59336
95426,103741
95426,72773
95426,25264
95426,112045
95426,29948
95426,50592
95426,97901
95426,40811
95426,85053
95426,162783
95426,157607
95426,43401
95426,84816
95426,12328
95426,17727
95426,66838
95426,76832
95426,131725
95426,108416
95426,1246
95426,41538
95426,137927
95426,140059
95426,92705
95426,51020
95426,155759
95426,165660
95426,113871
95426,24637
95426,139744
95426,18021
95426,130316
95426,62518
95426,142928
95426,23855
95426,37509
95426,70294
95426,89078
95426,5966
95426,133096
95426,24538
95426,6362
95426,20643
95426,51429
95426,109219
95426,80915
95426,57834
95426,36895
95426,28507
95426,121305
95426,90422
95426,129687
95426,139523
95426,131420
95426,94317
95426,23381
95426,122596
95426,129174
95426,148674
95426,70959
95426,63771
95426,8396
95426,60091
95426,136606
95426,79706
95426,46323
95426,48860
95426,72440
95426,47456
95426,38377
95426,137567
95426,26979
95426,145888
95426,82102
95426,138832
95426,62910
95426,97163
95426,151081
95426,167123
95426,104620
95426,137357
95426,94249
95426,164220
95426,91880
95426,152357
95426,139732
95426,151440
95426,62693
95426,116037
95426,98354
95426,31907
95426,61951
95426,24581
95426,157083
95426,81539
95426,94656
95426,138166
95426,136303
95426,100405
95426,80108
95426,129886
95426,48845
95426,83670
95426,655
95426,164189
95426,37108
95426,99804
95426,100999
95426,112137
95426,20366
95426,113438
95426,25565
95426,138659
95426,24563
95426,67942
95426,339
95426,49962
95426,14550
95426,82308
95426,16038
95426,97784
95426,132373
95426,107220
95426,63799
95426,158846
95426,119420
95426,160005
95426,96278
95426,31562
95426,40934
95426,47532
95426,93559
95426,5948
95426,39592
95426,90506
95426,135290
95426,161949
95426,130573
95426,167405
95426,53505
95426,147048
95426,137849
95426,15508
95426,123793
95426,111678
95426,119147
95426,141989
95426,103941
95426,150817
95426,50270
95426,97127
95426,75037
95426,99755
95426,96589
95426,78606
95426,146183
95426,11461
95426,61146
95426,159970
95426,118725
95426,165219
95426,29914
95426,143920
95426,133336
95426,63023
95426,129374
95426,125218
95426,147221
95426,84448
95426,125827
95426,93913
95426,126560
95426,1425
129886,94071
129886,68291
129886,156785
129886,59336
129886,25264
129886,29948
129886,50592
129886,40811
129886,157607
129886,43401
129886,131725
129886,41538
129886,137927
129886,12664
129886,140059
129886,155759
129886,165660
129886,139744
129886,18021
129886,62518
129886,23855
129886,20643
129886,101320
129886,109219
129886,80915
129886,57834
129886,28507
129886,121305
129886,90422
129886,129687
129886,131420
129886,122596
129886,63771
129886,46323
129886,26979
129886,161949
129886,94272
129886,167405
129886,119147
129886,138166
129886,339
129886,116037
129886,60662
129886,655
129886,90506
129886,75952
129886,40934
129886,107220
129886,14550
129886,20366
129886,150817
129886,135290
129886,56299
129886,113438
129886,137849
129886,43615
129886,167123
129886,97163
129886,104620
129886,145532
129886,130573
129886,138659
129886,130307
129886,146183
129886,129374
129886,93913
129886,132373
129886,50270
129886,84448
129886,94249
129886,53505
129886,147048
129886,75037
129886,151081
129886,158846
129886,98354
129886,1425
129886,38581
129886,111678
129886,15508
129886,93559
129886,160005
129886,154876
129886,91880
129886,67942
129886,96278
129886,81705
129886,63023
25530,84816
25530,60091
25530,97784
25530,107220
25530,24563
25530,97163
129374,68291
129374,59336
129374,45492
129374,27771
129374,28207
129374,103741
129374,58640
129374,25264
129374,29948
129374,2184
129374,50592
129374,67257
129374,166155
129374,40811
129374,157607
129374,43401
129374,84816
129374,12328
129374,76832
129374,131725
129374,1246
129374,41538
129374,51020
129374,155759
129374,82319
129374,165660
129374,113871
129374,24637
129374,139744
129374,18021
129374,62518
129374,89078
129374,24538
129374,20643
129374,55796
129374,109219
129374,80915
129374,14024
129374,57834
129374,129687
129374,76660
129374,131420
129374,94317
129374,122596
129374,129174
129374,148674
129374,63771
129374,126031
129374,113533
129374,79706
129374,46323
129374,26979
129374,161949
129374,122329
129374,167405
129374,97784
129374,119147
129374,339
129374,123793
129374,141989
129374,116037
129374,655
129374,90506
129374,103941
129374,75952
129374,81539
129374,40934
129374,107220
129374,136303
129374,14550
129374,118725
129374,20366
129374,150817
129374,135290
129374,142757
129374,113438
129374,137849
129374,83670
129374,167123
129374,25565
129374,159970
129374,62910
129374,99755
129374,97163
129374,97783
129374,125218
129374,62693
129374,104620
129374,145532
129374,130573
129374,138659
129374,130307
129374,146183
129374,126560
129374,2038
129374,63481
129374,145888
129374,151081
129374,78606
129374,94249
129374,91880
129374,98354
129374,31907
129374,28536
129374,154876
129374,100405
129374,29914
129374,164189
129374,37108
129374,137357
129374,67942
129374,15508
129374,63023
129374,119420
129374,160005
129374,100999
129374,132373
129374,158846
129374,39592
129374,165219
129374,53505
129374,10546
129374,137699
129374,11461
129374,111678
129374,167221
129374,50270
129374,84448
129374,113273
129374,48845
129374,1425
46323,94071
46323,127387
46323,59336
46323,25264
46323,29948
46323,66838
46323,131725
46323,23121
46323,18021
46323,23855
46323,24538
46323,20643
46323,14024
46323,57834
46323,28507
46323,129687
46323,76660
46323,122596
46323,129174
46323,70959
46323,144899
46323,136606
46323,72521
46323,62910
46323,111678
46323,103941
46323,40934
46323,96589
46323,167405
46323,31562
46323,39592
46323,135290
46323,91880
46323,87104
46323,31907
46323,130307
46323,97783
46323,1425
96388,17727
96388,92705
96388,121305
96388,147883
136606,68291
136606,156785
136606,127387
136606,103741
136606,50592
136606,97901
136606,157607
136606,66838
136606,1246
136606,12664
136606,99112
136606,155759
136606,142878
136606,82319
136606,165660
136606,155756
136606,118724
136606,18021
136606,109219
136606,14024
136606,155581
136606,75930
136606,76660
136606,131420
136606,94317
136606,122596
136606,129174
136606,63771
136606,144899
136606,155013
136606,22592
136606,60091
136606,31562
136606,130228
136606,31907
136606,160005
136606,137357
136606,161320
136606,54304
136606,24679
136606,104620
136606,116037
136606,90506
136606,159970
136606,94249
136606,135290
136606,161949
136606,147713
136606,137567
136606,98354
136606,61951
136606,109412
136606,157156
136606,6474
136606,118815
136606,115461
136606,38377
136606,141989
136606,123793
136606,136303
136606,75037
136606,78606
136606,39592
136606,655
136606,109107
136606,99804
136606,50270
136606,133336
136606,20366
136606,126546
136606,43615
136606,164189
136606,339
136606,63481
136606,132373
136606,107220
107220,68291
107220,45492
107220,58640
107220,50592
107220,97901
107220,40811
107220,76832
107220,131725
107220,1246
107220,51020
107220,82319
107220,53205
107220,101320
107220,109219
107220,80915
107220,36895
107220,28507
107220,129687
107220,76660
107220,122596
107220,129174
107220,113146
107220,144899
107220,60091
107220,339
107220,103941
107220,40934
107220,96589
107220,31907
107220,146183
107220,158846
107220,31562
107220,93559
107220,125218
107220,39592
107220,135290
107220,61951
107220,160005
107220,130307
107220,113438
107220,72521
107220,111678
107220,94249
107220,118725
107220,20366
107220,143585
107220,24581
107220,43615
107220,24563
107220,48346
107220,63023
107220,132373
75461,122329
75461,63023
75461,39592
63816,113197
63816,134301
63816,136282
63816,76980
63816,3653
150117,74457
150117,121025
150117,144687
150117,167553
97784,29948
97784,166155
97784,129687
97784,76660
97784,122329
97784,125218
97784,116037
97784,164774
97784,90506
97784,97783
113197,104134
113197,167203
113197,90994
113197,87388
113197,62767
113197,70765
113197,138632
113197,100518
113197,29055
113197,39184
113197,144826
113197,96095
113197,112781
113197,46301
113197,62807
113197,117650
113197,98163
113197,152145
113197,51384
113197,78766
113197,84948
113197,83166
113197,152738
113197,53343
113197,120476
113197,22429
113197,71951
113197,151403
113197,106837
113197,37438
113197,144100
113197,17183
113197,13077
113197,128548
113197,59573
113197,122786
113197,117079
113197,156313
113197,155432
113197,111589
113197,86388
113197,146025
113197,69356
113197,140639
113197,18570
113197,57377
113197,145019
113197,134574
113197,156678
113197,147520
113197,41933
113197,12513
113197,3653
113197,154178
113197,8649
113197,90885
113197,8374
113197,124612
113197,151058
113197,159095
113197,58731
113197,118319
113197,70824
113197,103740
113197,109007
113197,68704
113197,69530
113197,134125
113197,149129
113197,130047
113197,69691
113197,31800
113197,20245
113197,88138
113197,19882
113197,17921
113197,106425
113197,71825
113197,98330
113197,56288
113197,21327
113197,56883
113197,26185
113197,98350
113197,12998
113197,23555
113197,13910
113197,56249
113197,1799
113197,65098
113197,38066
113197,106698
113197,14431
113197,125614
113197,127935
113197,134301
113197,76672
113197,146281
113197,107980
113197,69510
113197,1250
113197,76780
113197,82681
113197,148433
113197,30404
113197,55064
113197,47557
113197,97788
113197,32688
113197,157212
113197,21394
113197,98640
113197,122961
113197,104269
113197,144417
113197,46155
113197,144164
113197,148966
113197,108851
113197,93005
113197,163820
113197,133884
113197,56995
113197,150159
113197,79044
113197,105497
113197,96736
113197,121344
113197,139719
113197,26594
113197,3923
113197,46966
113197,26326
113197,101853
113197,84217
113197,135920
113197,42021
113197,87799
113197,4773
113197,131166
113197,106313
113197,158620
113197,136282
113197,29585
113197,126645
113197,152127
113197,139506
113197,147813
113197,53706
113197,110210
113197,3249
113197,100625
113197,134615
113197,92753
113197,54167
113197,55351
113197,141748
113197,97215
113197,164272
113197,118445
113197,46861
113197,46944
113197,123257
113197,85146
113197,122166
113197,30116
113197,131843
113197,24861
113197,153001
113197,21434
113197,49858
113197,2564
113197,94653
113197,48105
113197,142699
113197,124770
113197,145230
113197,131465
113197,95783
113197,149749
113197,135352
113197,8479
113197,7410
113197,116742
113197,166468
113197,148957
113197,157237
113197,60023
113197,158995
113197,55152
113197,45892
113197,33992
113197,151126
113197,10069
113197,19534
113197,778
113197,104341
113197,145280
113197,130627
113197,148847
113197,74573
113197,55268
113197,119449
113197,111325
113197,127520
113197,69560
113197,24150
113197,141525
113197,82100
113197,29592
113197,80305
113197,152784
113197,150311
113197,147664
113197,104936
113197,58423
113197,53457
113197,553
113197,106078
113197,122239
113197,19384
113197,118538
113197,146724
113197,121436
113197,141607
113197,46403
113197,116724
113197,131527
113197,118746
113197,89665
113197,143230
113197,30783
113197,92357
113197,85502
113197,31548
113197,158865
113197,71152
113197,56304
113197,127972
113197,15457
113197,114801
113197,13835
113197,131255
113197,123221
113197,1340
113197,44723
113197,117240
113197,2814
113197,106608
113197,160966
113197,34230
113197,15540
113197,167743
113197,10153
113197,109629
31907,156785
31907,45492
31907,27771
31907,5707
31907,157607
31907,131725
31907,1246
31907,41538
31907,154290
31907,165660
31907,113871
31907,23855
31907,51429
31907,109219
31907,129174
31907,113146
31907,8396
31907,161949
31907,122329
31907,339
31907,141989
31907,81539
31907,150817
31907,113438
31907,25565
31907,62910
31907,97163
31907,164220
31907,167577
31907,45507
31907,104620
31907,126560
31907,53505
31907,85223
31907,94656
31907,100999
31907,39592
31907,164189
88917,1084
88917,74457
88917,113146
88917,144687
97127,29948
97127,57834
97127,76660
97127,129174
97127,122329
97127,46972
97127,39592
97127,126560
53205,5218
53205,11461
111153,14159
111153,1084
111153,98839
111153,9119
111153,26671
111153,48303
111153,144687
111153,142363
111153,85135
62910,40811
62910,76660
62910,165219
161949,45492
161949,28207
161949,29948
161949,66838
161949,1246
161949,51020
161949,18021
161949,23855
161949,80915
161949,57834
161949,122596
161949,129174
161949,113146
161949,26979
161949,161320
161949,132373
161949,122329
161949,125218
161949,39592
161949,135290
161949,2848
161949,167405
161949,53505
161949,85223
161949,103941
161949,50270
161949,78606
161949,20366
161949,63023
161949,126560
161949,31562
54304,165660
54304,113871
54304,118724
54304,56583
54304,144899
54304,38377
54304,62405
54304,114744
54304,135290
54304,91462
54304,44238
54304,108862
54304,151081
54304,147713
54304,79041
54304,167429
54304,145535
121025,98637
162042,115070
162042,34745
162042,10777
159412,103605
159412,123257
159412,86617
159412,94653
41538,63650
41538,29948
41538,85053
41538,1246
41538,133336
41538,131420
41538,167577
41538,79706
41538,39592
41538,152357
41538,122329
41538,125218
41538,76660
41538,53505
41538,61951
41538,28507
41538,47456
41538,80915
41538,123793
41538,165660
41538,164189
41538,114744
41538,83670
41538,26365
41538,101320
41538,90422
41538,122596
41538,84448
41538,97783
41538,67073
41538,1425
49779,93402
49779,1084
49779,40194
49779,46972
49779,113146
49779,144687
113536,152738
113536,30980
113536,94425
113536,97788
113536,103055
113536,156678
113536,15155
113536,53706
113536,136282
113536,148966
113536,160966
113536,48105
113536,141525
113536,57377
113536,98350
113536,107980
113536,125614
135541,141660
135541,167577
135541,39592
135541,129687
135541,154876
135541,167429
135541,80108
135541,114744
135541,51429
135541,156785
137382,127441
137382,34745
137382,52845
137382,35881
115070,60969
115070,1084
115070,35769
115070,11717
115070,107095
115070,127441
115070,85399
115070,74457
115070,147630
115070,146700
115070,49255
115070,34745
115070,29799
115070,26671
21229,116467
160770,17246
153187,124498
153187,74457
121305,94071
121305,61656
121305,63650
121305,154290
121305,51429
121305,101320
121305,10067
121305,39592
121305,31562
121305,61951
121305,655
121305,122329
121305,69729
121305,129687
121305,126546
121305,167405
121305,164774
121305,47456
121305,84448
121305,53505
121305,97783
655,156785
655,40811
655,76832
655,99675
655,122329
655,97163
655,39592
655,137849
6362,125218
90506,94071
90506,61656
90506,45492
90506,29948
90506,17727
90506,1246
90506,165660
90506,139744
90506,51429
90506,101320
90506,28507
90506,90422
90506,94317
90506,122596
90506,47456
90506,38377
90506,26979
90506,141989
90506,53505
90506,84448
90506,146183
90506,147713
90506,39592
90506,125218
90506,88796
90506,97783
90506,1425
90506,31562
12664,5707
12664,1246
12664,57834
12664,138832
12664,26013
12664,113871
12664,76660
12664,145535
12664,158846
12664,114744
12664,122329
12664,108862
12664,6474
75326,85422
75326,118912
75326,84267
75326,153702
75326,20731
75326,34745
75326,94427
75326,26671
104155,140206
104155,122329
104155,6055
147615,46972
19778,135419
19778,126546
45748,2958
51952,1084
51952,87059
51952,11717
51952,74457
51952,123827
51952,147630
51952,55926
51952,9119
51952,112113
51952,161225
156785,61656
156785,5707
156785,132373
156785,122329
156785,39592
156785,135290
156785,167577
156785,76660
156785,141989
156785,60091
156785,80108
156785,103990
156785,10864
156785,165660
156785,114744
156785,84816
156785,66034
156785,97163
156785,118725
156785,145535
156785,51429
156785,20643
25858,1084
25858,90733
25858,74457
25858,25666
25858,84267
25858,85135
25858,132165
25858,164573
25858,30225
25858,85793
25858,142363
25858,48303
25858,69116
25858,53422
83441,64056
83441,97453
83441,11717
83441,127441
83441,74457
83441,147630
83441,104613
83441,84695
83441,79227
83441,34745
83441,53422
83441,146700
83441,144687
108566,1084
108566,74457
108566,48303
108566,50844
108566,85135
108566,34745
108566,140206
108566,120320
84695,1084
84695,11717
84695,40194
84695,56530
84695,74457
84695,118912
84695,147630
84695,85135
84695,132165
84695,145871
84695,50844
123827,1084
123827,126119
123827,40194
123827,127441
123827,74457
123827,56142
123827,114665
123827,113600
123827,81852
123827,124574
123827,113146
123827,85135
123827,26979
123827,34745
123827,42221
123827,98839
123827,144687
50270,45492
50270,40811
50270,131725
50270,155759
50270,109219
50270,122596
50270,63771
50270,26979
50270,141989
50270,135290
50270,83670
50270,167577
50270,130307
50270,132373
50270,158846
50270,39592
50270,53505
85422,98637
85422,85761
85422,145921
87059,1084
87059,124498
87059,34333
87059,127441
87059,132165
87059,10777
87059,74457
87059,164573
87059,16083
87059,34745
87059,165796
87059,65019
87059,76423
87059,143957
87059,11717
87059,15438
87059,147630
87059,98637
87059,122987
87059,100412
87059,114665
87059,42221
87059,120320
87059,134648
87059,107095
87059,16106
157404,140206
157404,153148
16511,103990
16511,122329
16511,167577
98637,64642
98637,40194
98637,26979
98637,26671
98637,112593
98637,38397
98637,159789
98637,33284
48109,13590
48109,137567
48109,148811
48109,17299
48109,39592
48177,40194
48177,113146
48177,16083
34333,124498
34333,64642
34333,107095
34333,74457
34333,48748
34333,20731
34333,50844
34333,114665
34333,34745
34333,49255
34333,48303
34333,52845
34333,132165
34333,94427
34333,164573
34333,104549
34333,86828
34333,42221
34333,144687
32886,1084
32886,127441
32886,10777
32886,146700
32886,113146
32886,35881
32886,42221
32886,38397
32886,50844
141660,151440
60969,14159
60969,64642
60969,35769
60969,146700
60969,164573
60969,115779
64422,57834
67580,146700
67580,113600
34745,50787
34745,1084
34745,42570
34745,53197
34745,11717
34745,107095
34745,2510
34745,90720
34745,85399
34745,74457
34745,147630
34745,72762
34745,10741
34745,143957
34745,98839
34745,84267
34745,29799
34745,140206
34745,85793
34745,114665
34745,10777
34745,42338
34745,164573
34745,145871
34745,129269
34745,52845
34745,64227
34745,69116
34745,53422
34745,132165
34745,16106
34745,49255
34745,84708
34745,94427
34745,26671
34745,124574
34745,42221
34745,144687
34745,120320
34745,139473
19384,152145
19384,49444
19384,404
19384,102194
19384,32688
19384,152802
19384,13910
19384,8374
19384,125614
19384,98640
19384,88196
19384,64534
19384,76980
19384,134277
19384,124354
19384,75594
19384,3653
19384,58423
19384,106313
19384,134301
62481,127441
17162,10777
132467,63151
92705,10067
92705,94317
92705,104518
92705,114744
92705,122329
92705,39592
92705,144899
92705,126560
102691,13226
81705,56583
81705,144899
81705,38377
81705,114744
81705,82736
81705,167429
81705,145535
4791,97453
4791,92084
63481,129687
63481,46972
63481,39592
92357,49444
92357,108839
92357,157237
92357,103055
92357,106608
92357,98640
92357,116462
92357,134125
92357,75594
92357,124354
92357,3653
3878,114744
3878,167429
3878,96278
3878,1425
146986,68056
139473,42221
97453,64056
97453,1084
97453,85761
97453,64642
97453,127441
97453,104613
97453,11717
97453,79227
97453,132165
64908,167203
64908,158620
64908,69356
64908,85502
64908,64534
64908,152802
64908,8649
64908,125614
35769,14159
35769,64642
35769,49255
35769,143857
35769,25666
35769,164573
35769,48303
35769,127441
113871,45492
113871,154290
113871,53505
113871,25758
113871,38377
113871,131420
113871,164189
113871,132373
113871,151081
113871,122329
113871,125218
113871,39592
113871,146183
113871,99687
113871,51429
113871,40215
113871,158846
113871,147713
113871,76660
113871,93913
40215,40811
40215,122329
40215,135290
40215,103990
40215,53505
40215,144687
65288,91104
16504,136282
84708,74457
84708,143957
84708,144687
84708,42221
120661,127441
120661,74457
120661,113146
120661,160011
120661,50844
120661,144687
135352,46301
135352,78766
135352,59573
135352,106608
135352,53706
135352,141748
135352,124612
135352,130627
135352,35120
135352,128533
135352,85502
135352,148966
135352,146724
135352,124354
135352,163820
135352,103365
135352,3653
135352,4957
135352,139719
135352,2564
135352,158620
135352,156524
135352,56249
135352,142593
135352,134301
135352,44129
135352,136282
135352,778
135352,108523
28207,11461
28207,20366
28207,67942
58423,22429
58423,111589
58423,24150
58423,10069
58423,26594
58423,121081
58423,53395
58423,57377
58423,64534
58423,48105
58423,29592
58423,98350
58423,60023
58423,94653
58423,7843
58423,106313
58423,136282
9119,1084
9119,40194
9119,74457
9119,147630
9119,143957
9119,6054
9119,5808
9119,35881
9119,38397
26365,26979
128901,5808
82292,58640
1425,1246
1425,140059
1425,24637
1425,70294
1425,129687
1425,131420
1425,103941
1425,114744
1425,14550
1425,20366
1425,61146
1425,110441
1425,130585
1425,164774
1425,97783
1425,125218
1425,145888
1425,16868
1425,94656
1425,84448
1425,11461
1425,53505
1425,75037
1425,87362
1425,143585
1425,164189
1425,152357
1425,133336
1425,151440
68058,64790
68058,110156
128461,127441
145881,142878
135419,39592
135419,80108
135419,24679
135419,97783
86351,14024
86351,140315
61951,63650
61951,29948
61951,17727
61951,1246
61951,51020
61951,101320
61951,36895
61951,129687
61951,47456
61951,122329
61951,116037
61951,97783
61951,93913
61951,84448
119004,24115
119004,56460
113146,1084
113146,90733
113146,74457
113146,23855
113146,147630
113146,143957
113146,128451
113146,10777
113146,48303
113146,114665
113146,33284
113146,96553
113146,146700
113146,134648
113146,132165
113146,140206
113146,38397
113146,140315
166155,57834
166155,122329
166155,39592
94844,1084
94844,145871
94844,132165
53505,68291
53505,59336
53505,45492
53505,25264
53505,67257
53505,84816
53505,76832
53505,131725
53505,1246
53505,62518
53505,20643
53505,80915
53505,14024
53505,23381
53505,122596
53505,72440
53505,26979
53505,114744
53505,20366
53505,35881
53505,43615
53505,167577
53505,130573
53505,138659
53505,130307
53505,146183
53505,132373
53505,96589
53505,94249
53505,11461
53505,29914
53505,160005
53505,100999
53505,154876
53505,91880
53505,39592
53505,147048
53505,111678
53505,100405
53505,126546
130627,104134
130627,90994
130627,70765
130627,100518
130627,144826
130627,96095
130627,112781
130627,62807
130627,98163
130627,152145
130627,34776
130627,78766
130627,23483
130627,152738
130627,53343
130627,120476
130627,41993
130627,151403
130627,62114
130627,106837
130627,37438
130627,128548
130627,59573
130627,111589
130627,44723
130627,79044
130627,13846
130627,553
130627,41933
130627,55268
130627,1340
130627,153001
130627,76672
130627,38384
130627,106698
130627,13835
130627,8649
130627,69691
130627,49858
130627,53457
130627,121436
130627,121081
130627,118445
130627,46966
130627,124354
130627,53706
130627,124612
130627,136282
130627,118319
130627,10153
130627,131465
130627,95783
130627,127935
130627,19882
130627,134301
130627,19534
130627,137776
130627,99579
130627,146281
130627,104341
130627,107980
130627,8374
130627,125614
130627,134125
130627,82100
130627,21394
130627,98640
130627,147664
130627,108851
130627,103740
130627,131527
130627,31548
130627,143230
130627,120569
130627,30783
130627,114801
130627,2564
130627,26326
130627,131255
130627,106313
130627,152127
161544,122329
70765,116724
70765,106608
70765,124612
70765,69356
70765,116462
70765,778
70765,152784
70765,98640
70765,120017
70765,128533
70765,144164
70765,148966
70765,158995
70765,158620
70765,145230
70765,3249
70765,3653
70765,13077
16106,1084
